platform,search_keyword,product_id,product_name,brand,price,mrp,unit,inventory,merchant_id,rating
Blinkit,milk,317610,Britannia Milk Bread,Britannia,60,60,400 g,14,45631,"{'type': 'bar', 'bar': {'value': 4.5, 'size': 'medium', 'title': {'text': '47,316', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,647386,Naturbaked Whole Wheat Bread (Zero Maida),Naturbaked,56,60,300 g,6,45631,"{'type': 'bar', 'bar': {'value': 4.389999866485596, 'size': 'medium', 'title': {'text': '2,288', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,727338,The Health Factory Super Protein Bread,The Health Factory,85,95,250 g,7,45631,"{'type': 'bar', 'bar': {'value': 3.6700000762939453, 'size': 'medium', 'title': {'text': '786', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,530069,The Health Factory Zero Maida Whole Wheat Bread,The Health Factory,65,65,350 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.400000095367432, 'size': 'medium', 'title': {'text': '91,992', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,114234,Modern 100% Whole Wheat Bread (Zero Maida),Modern,65,65,400 g,6,45631,"{'type': 'bar', 'bar': {'value': 4.550000190734863, 'size': 'medium', 'title': {'text': '68,092', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,111463,Britannia Multigrain Bread,Britannia,59,70,400 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.309999942779541, 'size': 'medium', 'title': {'text': '4,694', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,72209,Modern White Bread,Modern,60,60,400 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.460000038146973, 'size': 'medium', 'title': {'text': '43,756', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,757807,Protein Chef 50g High Protein Bread (Multigrain),Protein Chef,79,85,270 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.090000152587891, 'size': 'medium', 'title': {'text': '683', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,24178,English Oven Milk Bread,English Oven,60,60,400 g,6,45631,"{'type': 'bar', 'bar': {'value': 4.53000020980835, 'size': 'medium', 'title': {'text': '40,656', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,383411,English Oven Zero Maida Whole Wheat Bread,English Oven,65,65,400 g,4,45631,"{'type': 'bar', 'bar': {'value': 4.440000057220459, 'size': 'medium', 'title': {'text': '15,629', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,18401,English Oven Zero Maida Multigrain Bread,English Oven,70,70,400 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.559999942779541, 'size': 'medium', 'title': {'text': '48,376', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,628119,Iyengars Bakery Special Milk Bread,Iyengars Bakery,72,72,400 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.510000228881836, 'size': 'medium', 'title': {'text': '1,026', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,548808,The Health Factory Zero Maida Milk Bread,The Health Factory,65,65,250 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.25, 'size': 'medium', 'title': {'text': '9,550', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,665832,The Baker's Dozen Zero Maida Milk Bread,The Baker's Dozen,57,60,230 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.110000133514404, 'size': 'medium', 'title': {'text': '1,735', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,92957,English Oven Premium White Bread 350 g,English Oven,50,50,350 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.539999961853027, 'size': 'medium', 'title': {'text': '75,123', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,674304,Baker's Loaf Zero Preservatives Multigrain Bread,Baker's Loaf,81,90,350 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.409999847412109, 'size': 'medium', 'title': {'text': '522', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,530068,The Health Factory Zero Maida Multigrain Bread,The Health Factory,70,70,250 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.389999866485596, 'size': 'medium', 'title': {'text': '27,335', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,18396,English Oven Brown Bread,English Oven,65,65,400 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.559999942779541, 'size': 'medium', 'title': {'text': '66,052', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,526318,Modern Milk Plus Milk Bread,Modern,55,55,350 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.369999885559082, 'size': 'medium', 'title': {'text': '2,965', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,467332,The Baker's Dozen Country Sourdough (Zero Maida),The Baker's Dozen,145,159,330 g,1,45631,"{'type': 'bar', 'bar': {'value': 3.990000009536743, 'size': 'medium', 'title': {'text': '4,144', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,555448,Protein Chef 42g Protein Multigrain Bread - 5 Superfoods,Protein Chef,69,75,270 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.260000228881836, 'size': 'medium', 'title': {'text': '9,749', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,114233,Modern Multigrain Bread,Modern,70,70,400 g,4,45631,"{'type': 'bar', 'bar': {'value': 4.539999961853027, 'size': 'medium', 'title': {'text': '19,837', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,384010,Modern Sandwich White Bread,Modern,95,95,800 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.460000038146973, 'size': 'medium', 'title': {'text': '11,484', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,530684,Protein Chef Multigrain Double Protein Bread (64g Protein per Loaf),Protein Chef,99,99,270 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.260000228881836, 'size': 'medium', 'title': {'text': '7,391', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,34653,Modern Fruit Bread,Modern,30,30,200 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.449999809265137, 'size': 'medium', 'title': {'text': '12,822', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,467351,The Baker's Dozen Fourgrains Sourdough Bread (Zero Maida),The Baker's Dozen,214,235,380 g,1,45631,"{'type': 'bar', 'bar': {'value': 3.9800000190734863, 'size': 'medium', 'title': {'text': '1,856', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,376872,English Oven Fruit Bread,English Oven,25,25,150 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.260000228881836, 'size': 'medium', 'title': {'text': '1,637', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,455874,"The Baker's Dozen Zero Maida Pita Bread, Whole Wheat",The Baker's Dozen,85,85,100 g,1,45631,"{'type': 'bar', 'bar': {'value': 3.6700000762939453, 'size': 'medium', 'title': {'text': '1,916', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,467324,The Baker’s Dozen Whole Wheat Banana Cake,The Baker's Dozen,175,175,150 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.389999866485596, 'size': 'medium', 'title': {'text': '5,919', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,761883,Awsum Better Bakes Banana Bread,Awsum,105,150,150 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.079999923706055, 'size': 'medium', 'title': {'text': '478', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,346893,Wingreens Farms Multigrain Baked Flat Bread Sticks,Wingreens Farms,135,150,100 g,5,45631,"{'type': 'bar', 'bar': {'value': 4.190000057220459, 'size': 'medium', 'title': {'text': '2,030', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,259923,Nandini Pouch Curd,Nandini,28,28,500 g,50,45631,"{'type': 'bar', 'bar': {'value': 4.690000057220459, 'size': 'medium', 'title': {'text': '1.1 lac', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,502826,Milky Mist Farm Fresh Pouch Curd,Milky Mist,39,42,400 g,27,45631,"{'type': 'bar', 'bar': {'value': 4.739999771118164, 'size': 'medium', 'title': {'text': '27,605', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,243882,Heritage Total Pouch Curd,Heritage,35,38,500 g,13,45631,"{'type': 'bar', 'bar': {'value': 4.690000057220459, 'size': 'medium', 'title': {'text': '50,050', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,541785,Amul Probiotic High Protein Curd,Amul,80,80,400 g,45,45631,"{'type': 'bar', 'bar': {'value': 4.170000076293945, 'size': 'medium', 'title': {'text': '21,376', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,478889,Akshayakalpa Organic Artisanal Organic Set Cup Curd,Akshayakalpa Organic,155,155,1 kg,14,45631,"{'type': 'bar', 'bar': {'value': 4.610000133514404, 'size': 'medium', 'title': {'text': '6,048', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,518712,Akshayakalpa Organic Probiotic Pouch Curd,Akshayakalpa Organic,55,55,500 g,10,45631,"{'type': 'bar', 'bar': {'value': 4.71999979019165, 'size': 'medium', 'title': {'text': '7,326', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,520332,Amul Masti Pouch Curd,Amul,36,36,450 g,7,45631,"{'type': 'bar', 'bar': {'value': 4.599999904632568, 'size': 'medium', 'title': {'text': '9,488', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,349944,Mother Dairy Classic Cup Curd,Mother Dairy,25,25,200 g,6,45631,"{'type': 'bar', 'bar': {'value': 4.650000095367432, 'size': 'medium', 'title': {'text': '1.3 lac', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,32884,Milky Mist Farm Fresh Cup Curd,Milky Mist,126,138,1 kg,5,45631,"{'type': 'bar', 'bar': {'value': 4.610000133514404, 'size': 'medium', 'title': {'text': '21,518', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,28170,Milky Mist Farm Fresh Cup Curd,Milky Mist,35,35,200 g,7,45631,"{'type': 'bar', 'bar': {'value': 4.619999885559082, 'size': 'medium', 'title': {'text': '7,551', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,572594,Amul Pouch Curd,Amul,28,28,450 g,7,45631,"{'type': 'bar', 'bar': {'value': 4.610000133514404, 'size': 'medium', 'title': {'text': '1 lac', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,448465,Akshayakalpa Organic Artisanal Organic Set Cup Curd,Akshayakalpa Organic,80,80,400 g,8,45631,"{'type': 'bar', 'bar': {'value': 4.619999885559082, 'size': 'medium', 'title': {'text': '1,947', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,478888,Akshayakalpa Organic Amrutha Organic Pouch Curd,Akshayakalpa Organic,70,70,500 g,4,45631,"{'type': 'bar', 'bar': {'value': 4.690000057220459, 'size': 'medium', 'title': {'text': '2,611', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,281459,Hatsun Pouch Curd,Hatsun,37,37,500 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.739999771118164, 'size': 'medium', 'title': {'text': '42,421', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,203,Mother Dairy Mishti Doi,Mother Dairy,17,20,80 g,8,45631,"{'type': 'bar', 'bar': {'value': 4.510000228881836, 'size': 'medium', 'title': {'text': '1.1 lac', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,207937,Milky Mist Cup Curd,Milky Mist,65,70,400 g,5,45631,"{'type': 'bar', 'bar': {'value': 4.650000095367432, 'size': 'medium', 'title': {'text': '10,477', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,535107,Heritage Soothing & Refreshing Cup Curd,Heritage,115,120,1 kg,3,45631,"{'type': 'bar', 'bar': {'value': 4.599999904632568, 'size': 'medium', 'title': {'text': '18,317', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,56321,Heritage Total Cup Curd,Heritage,50,55,400 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.610000133514404, 'size': 'medium', 'title': {'text': '14,765', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,477797,Epigamia Lactose Free Cup Curd,Epigamia,100,100,400 g,8,45631,"{'type': 'bar', 'bar': {'value': 4.179999828338623, 'size': 'medium', 'title': {'text': '2,140', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,479673,Milky Mist Probiotic Cup Curd,Milky Mist,65,70,400 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.71999979019165, 'size': 'medium', 'title': {'text': '4,174', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,10715,Nestle Everyday Dairy Whitener,Nestle Everyday,242,255,400 g,4,45631,"{'type': 'bar', 'bar': {'value': 4.809999942779541, 'size': 'medium', 'title': {'text': '26,664', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,48212,Amulya Dairy Whitener,Amulya,255,255,500 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.78000020980835, 'size': 'medium', 'title': {'text': '20,176', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,767007,Amul Whole Milk Powder,Amul,270,270,500 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.349999904632568, 'size': 'medium', 'title': {'text': '40', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,719692,Kelifta Milk Kefir Starter Culture Powder,Kelifta,399,700,12.5 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.929999828338623, 'size': 'medium', 'title': {'text': '144', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,14152,Everest Kesari Milk Masala Premix,Everest,196,196,50 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.630000114440918, 'size': 'medium', 'title': {'text': '1,566', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,672198,Suhana Health Turmeric Latte Milk Premix,Suhana,110,177,120 g,1,45631,"{'type': 'bar', 'bar': {'value': 3.3499999046325684, 'size': 'medium', 'title': {'text': '64', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,95032,Ginger (Adrak),,56,64,200 g,15,45631,
Blinkit,milk,602584,Organically Grown Ginger (Adrak),Green Earth,23,29,100 g,26,45631,
Blinkit,milk,423735,Green Chilli (Hari Mirch),Freshbury,13,15,100 g,50,45631,
